index;playlist;population;predicted100;predicted200;predicted500
0;FM-401_20161219_00-23.artist.txt;14;5.214285714285714;6.857142857142857;9.928571428571429
1;FM-401_20170102_00-23.artist.txt;15;7.533333333333333;12.0;12.266666666666667
2;FM-401_20170109_00-02.artist.txt;14;4.357142857142857;7.5;10.142857142857142
3;FM-401_20170116_00-02.artist.txt;28;10.928571428571429;18.321428571428573;24.785714285714285
4;FM-401_20170116_00-23.artist.txt;15;5.933333333333334;8.066666666666666;12.133333333333333
5;FM-401_20170123_00-23.artist.txt;24;10.125;15.125;18.333333333333332
6;FM-401_20170130_00-02.artist.txt;38;15.657894736842104;24.236842105263158;30.63157894736842
7;FM-401_20170130_00-23.artist.txt;12;5.583333333333333;8.25;9.083333333333334
8;FM-401_20170206_00-23.artist.txt;29;10.137931034482758;17.82758620689655;26.06896551724138
9;FM-401_20170213_00-02.artist.txt;33;10.878787878787879;18.0;24.21212121212121
10;FM-401_20170213_00-23.artist.txt;15;3.6;5.866666666666666;11.733333333333333
11;FM-401_20170220_00-02.artist.txt;13;4.230769230769231;6.769230769230769;11.076923076923077
12;FM-401_20170220_00-23.artist.txt;25;10.32;16.88;20.72
13;FM-401_20170227_00-02.artist.txt;34;14.794117647058824;21.764705882352942;26.794117647058822
14;FM-401_20170227_00-23.artist.txt;14;3.857142857142857;8.428571428571429;12.642857142857142
15;FM-401_20170306_00-02.artist.txt;11;5.636363636363637;8.454545454545455;10.0
16;FM-401_20170313_00-02.artist.txt;32;13.59375;20.34375;25.3125
17;FM-401_20170313_00-23.artist.txt;17;3.9411764705882355;7.117647058823529;13.470588235294118
18;FM-401_20170320_00-02.artist.txt;12;4.666666666666667;5.5;8.75
19;FM-401_20170320_00-23.artist.txt;30;13.333333333333334;23.566666666666666;28.066666666666666
20;FM-401_20170327_00-02.artist.txt;38;16.05263157894737;23.44736842105263;30.13157894736842
21;FM-401_20170403_00-02.artist.txt;10;4.8;7.5;8.1
22;FM-401_20170403_00-23.artist.txt;26;10.153846153846153;18.53846153846154;24.076923076923077
23;FM-401_20170410_00-02.artist.txt;33;9.515151515151516;17.848484848484848;25.90909090909091
24;FM-401_20170410_00-23.artist.txt;10;3.7;5.3;9.0
25;FM-401_20170417_00-02.artist.txt;9;3.3333333333333335;4.888888888888889;7.111111111111111
26;FM-401_20170417_00-23.artist.txt;32;15.71875;22.71875;25.25
27;FM-401_20170424_00-02.artist.txt;33;13.333333333333334;22.242424242424242;28.242424242424242
28;FM-401_20170424_00-23.artist.txt;4;1.5;1.5;1.5
29;FM-401_20170501_00-02.artist.txt;11;4.363636363636363;6.818181818181818;8.272727272727273
30;FM-401_20170515_00-02.artist.txt;10;3.5;4.3;5.7
31;FM-401_20170515_00-23.artist.txt;31;9.161290322580646;16.225806451612904;22.387096774193548
32;FM-401_20170522_00-02.artist.txt;30;10.333333333333334;15.933333333333334;21.9
33;FM-401_20170522_00-23.artist.txt;8;4.5;6.0;7.0
34;FM-401_20170529_00-02.artist.txt;16;5.3125;8.4375;12.25
35;FM-401_20170529_00-23.artist.txt;26;8.153846153846153;13.307692307692308;18.96153846153846
36;FM-401_20170605_00-02.artist.txt;26;8.461538461538462;15.576923076923077;23.0
37;FM-401_20170605_00-23.artist.txt;8;3.0;4.625;6.875
38;FM-401_20170612_00-02.artist.txt;12;5.583333333333333;7.583333333333333;9.333333333333334
39;FM-401_20170612_00-23.artist.txt;28;8.75;14.714285714285714;21.964285714285715
40;FM-401_20170619_00-02.artist.txt;40;12.825;20.875;31.15
41;FM-401_20170626_00-02.artist.txt;13;3.4615384615384617;6.3076923076923075;12.0
42;FM-401_20170626_00-23.artist.txt;38;13.18421052631579;23.394736842105264;30.86842105263158
43;FM-401_20170703_00-02.artist.txt;31;10.290322580645162;17.70967741935484;25.06451612903226
44;FM-401_20170710_00-02.artist.txt;12;4.0;6.666666666666667;9.166666666666666
45;FM-401_20170717_00-02.artist.txt;35;12.114285714285714;18.02857142857143;26.2
46;FM-401_20170724_00-02.artist.txt;13;6.0;8.615384615384615;12.0
47;FM-401_20170731_00-02.artist.txt;32;8.1875;16.28125;23.46875
48;FM-401_20170807_00-23.artist.txt;26;8.884615384615385;15.153846153846153;21.423076923076923
49;FM-401_20170814_00-23.artist.txt;8;5.875;7.0;7.0
50;FM-401_20170821_00-23.artist.txt;26;13.846153846153847;18.807692307692307;19.423076923076923
51;FM-401_20170904_00-23.artist.txt;27;12.185185185185185;16.74074074074074;22.25925925925926
52;FM-401_20170911_00-02.artist.txt;42;16.88095238095238;26.428571428571427;31.428571428571427
53;FM-401_20170918_00-02.artist.txt;14;6.5;8.571428571428571;10.357142857142858
54;FM-401_20170918_00-23.artist.txt;24;9.291666666666666;14.708333333333334;19.333333333333332
55;FM-401_20170925_00-02.artist.txt;31;10.290322580645162;19.161290322580644;26.225806451612904
56;FM-401_20170925_00-23.artist.txt;8;5.0;6.75;7.0
57;FM-401_20171002_00-23.artist.txt;25;10.6;15.48;19.68
58;FM-401_20171009_00-02.artist.txt;38;13.026315789473685;21.026315789473685;29.07894736842105
59;FM-401_20171009_00-23.artist.txt;10;4.7;7.5;9.0
60;FM-401_20171016_00-02.artist.txt;9;3.3333333333333335;6.222222222222222;7.111111111111111
61;FM-401_20171016_00-23.artist.txt;25;9.84;15.6;18.4
62;FM-401_20171023_00-02.artist.txt;48;12.541666666666666;19.8125;34.604166666666664
63;FM-401_20171023_00-23.artist.txt;7;2.0;3.857142857142857;4.571428571428571
64;FM-401_20171030_00-23.artist.txt;25;13.68;17.68;18.44
65;FM-401_20171106_00-02.artist.txt;41;10.317073170731707;18.24390243902439;33.34146341463415
66;FM-401_20171113_00-02.artist.txt;12;5.416666666666667;7.916666666666667;11.0
67;FM-401_20171113_00-23.artist.txt;33;13.363636363636363;20.606060606060606;24.393939393939394
68;FM-401_20171120_00-02.artist.txt;35;8.971428571428572;13.742857142857142;27.257142857142856
69;FM-401_20171120_00-23.artist.txt;11;5.2727272727272725;6.2727272727272725;8.0
70;FM-401_20171127_00-23.artist.txt;33;10.181818181818182;18.333333333333332;26.545454545454547
71;FM-401_20171204_00-02.artist.txt;37;13.08108108108108;19.64864864864865;29.16216216216216
72;FM-401_20171204_00-23.artist.txt;9;2.0;5.888888888888889;8.0
73;FM-401_20171211_00-02.artist.txt;12;4.25;6.416666666666667;10.083333333333334
74;FM-401_20171211_00-23.artist.txt;28;9.857142857142858;16.071428571428573;22.357142857142858
75;FM-401_20171218_00-02.artist.txt;34;10.558823529411764;15.529411764705882;29.235294117647058
76;FM-401_20171225_00-23.artist.txt;23;9.695652173913043;15.826086956521738;18.304347826086957
77;FM-401_20180101_00-02.artist.txt;40;7.275;14.275;27.2
78;FM-401_20180101_00-23.artist.txt;10;3.6;4.6;7.3
79;FM-401_20180108_00-02.artist.txt;17;4.0588235294117645;7.352941176470588;13.764705882352942
80;FM-401_20180108_00-23.artist.txt;22;10.818181818181818;14.909090909090908;16.045454545454547
81;FM-401_20180115_00-02.artist.txt;47;10.0;17.829787234042552;32.87234042553192
82;FM-401_20180115_00-23.artist.txt;11;2.5454545454545454;6.818181818181818;10.0
83;FM-401_20180122_00-23.artist.txt;33;14.06060606060606;19.454545454545453;24.393939393939394
84;FM-405_20170327_00-02.artist.txt;17;7.235294117647059;9.470588235294118;12.0
85;FM-405_20170515_00-23.artist.txt;7;1.5714285714285714;2.142857142857143;3.4285714285714284
86;FM-405_20170619_00-02.artist.txt;14;5.571428571428571;7.5;7.785714285714286
87;FM-405_20170717_00-02.artist.txt;15;6.466666666666667;9.266666666666667;9.6
88;FM-405_20171127_00-23.artist.txt;9;1.2222222222222223;2.111111111111111;3.4444444444444446
89;FM-405_20180129_00-02.artist.txt;5;2.2;3.4;3.4
90;FM-406_20161219_00-23.artist.txt;9;2.111111111111111;3.111111111111111;5.444444444444445
91;FM-406_20170102_00-23.artist.txt;8;1.625;3.0;4.75
92;FM-406_20170109_00-02.artist.txt;10;3.2;4.8;6.7
93;FM-406_20170116_00-23.artist.txt;14;2.7142857142857144;5.214285714285714;8.285714285714286
94;FM-406_20170130_00-23.artist.txt;13;4.3076923076923075;8.076923076923077;10.461538461538462
95;FM-406_20170206_00-02.artist.txt;12;2.0;3.3333333333333335;6.833333333333333
96;FM-406_20170213_00-23.artist.txt;15;5.133333333333334;7.2;10.866666666666667
97;FM-406_20170220_00-02.artist.txt;9;3.3333333333333335;4.444444444444445;6.444444444444445
98;FM-406_20170227_00-23.artist.txt;14;1.3571428571428572;3.2857142857142856;5.357142857142857
99;FM-406_20170306_00-02.artist.txt;8;3.625;3.75;4.625
100;FM-406_20170320_00-02.artist.txt;10;2.9;4.4;6.9
101;FM-406_20170417_00-02.artist.txt;11;2.727272727272727;5.0;8.181818181818182
102;FM-406_20170424_00-23.artist.txt;8;2.0;3.25;5.125
103;FM-406_20170522_00-23.artist.txt;11;3.4545454545454546;5.2727272727272725;6.636363636363637
104;FM-406_20170529_00-02.artist.txt;10;3.3;4.2;6.1
105;FM-406_20170605_00-23.artist.txt;11;4.090909090909091;5.818181818181818;7.7272727272727275
106;FM-406_20170612_00-02.artist.txt;8;1.375;1.75;3.5
107;FM-406_20170619_00-23.artist.txt;8;3.125;4.25;6.125
108;FM-406_20170626_00-02.artist.txt;9;1.4444444444444444;1.6666666666666667;3.3333333333333335
109;FM-406_20170710_00-02.artist.txt;15;4.066666666666666;7.6;11.266666666666667
110;FM-406_20170724_00-02.artist.txt;11;1.8181818181818181;2.3636363636363638;2.909090909090909
111;FM-406_20170807_00-02.artist.txt;14;4.714285714285714;7.5;10.857142857142858
112;FM-406_20170828_00-23.artist.txt;8;3.875;4.75;6.5
113;FM-406_20170904_00-02.artist.txt;11;3.1818181818181817;4.0;6.909090909090909
114;FM-406_20170925_00-23.artist.txt;8;3.5;4.0;4.5
115;FM-406_20171002_00-02.artist.txt;12;5.916666666666667;7.416666666666667;8.916666666666666
116;FM-406_20171016_00-02.artist.txt;11;4.363636363636363;5.7272727272727275;7.0
117;FM-406_20171030_00-02.artist.txt;14;3.5;5.714285714285714;10.285714285714286
118;FM-406_20171113_00-02.artist.txt;14;6.5;7.428571428571429;8.0
119;FM-406_20171120_00-23.artist.txt;13;2.3076923076923075;3.230769230769231;5.461538461538462
120;FM-406_20171211_00-02.artist.txt;10;2.4;4.2;6.7
121;FM-406_20171218_00-23.artist.txt;8;1.5;2.625;5.625
122;FM-406_20180115_00-23.artist.txt;8;2.125;3.375;4.625
123;FM-406_20180122_00-02.artist.txt;10;2.2;3.6;6.7
124;FM-407_20161212_00-23.artist.txt;22;4.5;7.5;13.636363636363637
125;FM-407_20170109_00-23.artist.txt;21;4.761904761904762;9.142857142857142;15.238095238095237
126;FM-407_20170206_00-23.artist.txt;12;2.3333333333333335;4.5;10.083333333333334
127;FM-407_20170220_00-23.artist.txt;30;7.7;12.033333333333333;23.8
128;FM-407_20170227_00-02.artist.txt;30;7.7;12.033333333333333;23.8
129;FM-407_20170320_00-23.artist.txt;4;1.0;1.25;2.25
130;FM-407_20170327_00-23.artist.txt;8;3.625;5.25;6.25
131;FM-407_20170501_00-23.artist.txt;21;4.428571428571429;7.285714285714286;11.571428571428571
132;FM-407_20170508_00-23.artist.txt;26;5.615384615384615;8.307692307692308;13.692307692307692
133;FM-407_20170529_00-23.artist.txt;9;2.7777777777777777;2.888888888888889;4.555555555555555
134;FM-407_20170605_00-23.artist.txt;13;3.3846153846153846;4.3076923076923075;8.846153846153847
