index;playlist;population;predicted100;predicted200;predicted500
0;1NNYUduxzrtLDYoyTjAMmW.Je n'aime pas le Classique.artist.txt;40;8.425;15.075;20.975
1;2FfAi71dM3LJ9UwghwxEtF.Sleep Time.artist.txt;31;4.354838709677419;6.967741935483871;12.709677419354838
2;2MGfLgZXgSXDsYN3CzaNps.Werken met Klassiek.artist.txt;22;5.136363636363637;7.863636363636363;10.227272727272727
3;37i9dQZF1DWSPYCQqDPtY7.Spotify Orchestra: Double Bass.artist.txt;44;7.045454545454546;11.227272727272727;24.431818181818183
4;37i9dQZF1DWSXyN2w7ILMl.Peaceful Choral Music by Living Composers.artist.txt;34;16.323529411764707;22.61764705882353;30.352941176470587
5;37i9dQZF1DWTZaA3VFnR5i.Classical World: UK & Ireland.artist.txt;49;6.938775510204081;11.489795918367347;22.918367346938776
6;37i9dQZF1DWUL3kA2TtHbs.Classical World: Finland.artist.txt;27;3.740740740740741;7.148148148148148;15.88888888888889
7;37i9dQZF1DWUfMnnPBigKP.Symphony of the Winds.artist.txt;45;7.0;12.133333333333333;28.133333333333333
8;37i9dQZF1DWV0gynK7G6pD.Classical New Releases: Spotify Picks.artist.txt;43;10.883720930232558;19.3953488372093;33.627906976744185
9;37i9dQZF1DWVQTBWd2FvK6.Spotify Orchestra: Viola.artist.txt;46;10.130434782608695;17.847826086956523;31.02173913043478
10;37i9dQZF1DWVfS4Cdd3PNf.Opera 100: Spotify Picks.artist.txt;92;14.923913043478262;27.315217391304348;42.03260869565217
11;37i9dQZF1DWW97v8hMjYEZ.Classical World: Spain.artist.txt;46;6.021739130434782;11.826086956521738;31.73913043478261
12;37i9dQZF1DWWEJlAGA9gs0.Classical Essentials.artist.txt;92;20.67391304347826;35.43478260869565;56.56521739130435
13;37i9dQZF1DWWcdoD971JiK.Art of Fugue.artist.txt;32;7.34375;11.78125;19.53125
14;37i9dQZF1DWWusEYOQAF3N.Classical World: Italy.artist.txt;49;8.244897959183673;16.93877551020408;34.42857142857143
15;37i9dQZF1DWWz5UlCOYxeE.Classical World: Denmark.artist.txt;25;2.24;4.88;11.92
16;37i9dQZF1DWXBq4mDDFnfA.Classical Guitar 50: Spotify Picks.artist.txt;41;4.7073170731707314;8.975609756097562;19.975609756097562
17;37i9dQZF1DWXMEbgClM8hw.All About That Brass.artist.txt;39;4.923076923076923;8.871794871794872;21.256410256410255
18;37i9dQZF1DWXjj6kdiviS0.Baroque 50: Spotify Picks.artist.txt;48;32.6875;35.208333333333336;38.9375
19;37i9dQZF1DWYMDP0EcdRK6.Classical World: Austria.artist.txt;38;8.657894736842104;16.05263157894737;30.18421052631579
20;37i9dQZF1DWYZW76Iw4Lij.Medieval 50: Spotify Picks.artist.txt;33;17.03030303030303;20.666666666666668;22.303030303030305
21;37i9dQZF1DWYi4w24l7FTx.Spotify Orchestra: Cello.artist.txt;44;12.045454545454545;20.40909090909091;29.522727272727273
22;37i9dQZF1DWYiS8hkmdLyc.Classical World: Belgium & The Netherlands.artist.txt;28;5.392857142857143;8.214285714285714;15.357142857142858
23;37i9dQZF1DWYtpM7d4h5Xa.Pop Songs Based on Classical Music.artist.txt;43;9.325581395348838;16.72093023255814;24.767441860465116
24;37i9dQZF1DWZm0IlR3JPVY.Spring Classical.artist.txt;46;10.08695652173913;17.108695652173914;27.26086956521739
25;37i9dQZF1DX0CM2xT3aAkN.Essence of the Renaissance.artist.txt;46;27.608695652173914;28.782608695652176;32.52173913043478
26;37i9dQZF1DX0i61tT0OnnK.Space-themed Classical Music.artist.txt;55;8.327272727272728;13.872727272727273;27.963636363636365
27;37i9dQZF1DX0ynPp7KaiSY.Winter Classical.artist.txt;45;7.466666666666667;12.377777777777778;21.333333333333332
28;37i9dQZF1DX10uaP8FoDNe.Minimalism.artist.txt;30;8.466666666666667;13.933333333333334;20.4
29;37i9dQZF1DX1uiBEEB5wRG.Piano Transcriptions 50: Spotify Picks.artist.txt;42;15.119047619047619;20.928571428571427;24.785714285714285
30;37i9dQZF1DX20xDs0SXeZu.Classical Era 50: Spotify Picks.artist.txt;48;22.395833333333332;22.9375;23.229166666666668
31;37i9dQZF1DX2jpVXYbZ1Zw.Classical World: Norway.artist.txt;22;2.409090909090909;4.863636363636363;11.909090909090908
32;37i9dQZF1DX2mmt7R81K2b.Jazz – Classical Crossings.artist.txt;21;3.5714285714285716;4.523809523809524;8.476190476190476
33;37i9dQZF1DX43qoHiOOgIz.Classical World: Mexico.artist.txt;27;2.3333333333333335;4.296296296296297;11.37037037037037
34;37i9dQZF1DX4s3V2rTswzO.Classical Romance.artist.txt;86;24.732558139534884;36.80232558139535;45.7093023255814
35;37i9dQZF1DX561TxkFttR4.88 Keys.artist.txt;22;4.7727272727272725;6.181818181818182;8.636363636363637
36;37i9dQZF1DX5AviTMPF0km.Contemporary Chinese Classical.artist.txt;9;2.888888888888889;4.888888888888889;5.777777777777778
37;37i9dQZF1DX5hL1aT2vhMb.Women of Classical.artist.txt;37;4.351351351351352;8.945945945945946;17.62162162162162
38;37i9dQZF1DX6Cc1xytKlor.Classical World: Argentina.artist.txt;19;2.1052631578947367;4.368421052631579;11.0
39;37i9dQZF1DX6K3W8KBiALe.Classical Moments in Movies.artist.txt;41;8.0;13.390243902439025;16.926829268292682
40;37i9dQZF1DX6Oqe1LC2A2s.Next Classical.artist.txt;28;4.892857142857143;8.928571428571429;18.535714285714285
41;37i9dQZF1DX6gv78LyipEI.Classical World: Australia & New Zealand.artist.txt;19;2.263157894736842;4.631578947368421;10.736842105263158
42;37i9dQZF1DX6lFrpdIb4I8.Avant-garde 50: Spotify Picks.artist.txt;35;8.371428571428572;13.857142857142858;23.314285714285713
43;37i9dQZF1DX72wg2crHeWu.30 Before 20: Masterworks by Teenagers.artist.txt;25;10.76;15.88;18.36
44;37i9dQZF1DX75gMjYMWCsk.Queer Composers.artist.txt;42;6.785714285714286;12.0;25.666666666666668
45;37i9dQZF1DX77PFyUDrf10.Classical World: Canada.artist.txt;24;3.4166666666666665;6.875;13.958333333333334
46;37i9dQZF1DX7TvcXU5TLWg.Spotify Orchestra: Violin.artist.txt;93;20.161290322580644;33.494623655913976;55.053763440860216
47;37i9dQZF1DX7cBprxbt1Fn.Gentle Classical: From Dusk till Dawn.artist.txt;91;18.23076923076923;30.571428571428573;48.27472527472528
48;37i9dQZF1DX7dzHXrANAir.Classical X.artist.txt;24;3.5833333333333335;7.166666666666667;14.291666666666666
49;37i9dQZF1DX8GBmCO89g8U.Electroacoustic 50: Spotify Picks.artist.txt;29;10.379310344827585;14.89655172413793;21.103448275862068
50;37i9dQZF1DX8ONeLSIu0Ai.Modernism 50: Spotify Picks.artist.txt;46;14.652173913043478;19.782608695652176;27.304347826086957
51;37i9dQZF1DX8qDhzfjyTN6.Romantic Era 50: Spotify Picks.artist.txt;45;24.355555555555554;30.4;31.266666666666666
52;37i9dQZF1DX9CrmarDZuOr.Classical World: Sweden.artist.txt;25;4.04;7.08;16.24
53;37i9dQZF1DX9G9wwzwWL2k.Epic Classical.artist.txt;85;17.470588235294116;28.341176470588234;44.576470588235296
54;37i9dQZF1DX9OZisIoJQhG.Morning Classical.artist.txt;48;12.833333333333334;20.875;34.145833333333336
55;37i9dQZF1DX9kBfhl09Oll.Classical World: Brazil.artist.txt;24;3.2083333333333335;6.708333333333333;13.875
56;37i9dQZF1DX9uCW6Pqg2WK.Classical World: Germany.artist.txt;39;9.205128205128204;17.05128205128205;31.487179487179485
57;37i9dQZF1DXaQeL9mwtfsG.70 After 70: Creativity & Longevity.artist.txt;66;14.848484848484848;25.227272727272727;48.77272727272727
58;37i9dQZF1DXaSipEWiHbyL.Classical World: USA.artist.txt;71;11.23943661971831;21.52112676056338;47.309859154929576
59;37i9dQZF1DXabrEiRjQMgs.Classical Dance Music: Ballet & Beyond.artist.txt;44;9.318181818181818;15.727272727272727;25.34090909090909
