channel,id,datetime,duration,composer,title,album,publication,instrumental,genre,interpreter,mop,best,best_matching_score,composer_uri
401,3,2017-05-22T00:00:12+02:00,00:04:24:00,Giuseppe Verdi,La Traviata : Parigi o cara noi lasceremo (Acte III) Annina Violetta Alfredo,Giuseppe Verdi : La Traviata,1967-01-01,,Opéra,Orchestre De L'Opera De La Rca Italienne;Montserrat Caballe;Carlo Bergonzi;Nancy Stokes;Georges Pretre,Soprano Violetta;Ténor Alfredo;Soprano Annina;Chef d'orchestre,http://data.doremus.org/expression/a9dd5b7e-4541-3654-9a45-af2ab36c320c,1.00,http://data.doremus.org/artist/b82c0771-5280-39af-ad2e-8ace2f4ebda3
401,4,2017-05-22T00:04:36+02:00,00:01:59:00,Georg Philipp Telemann,Quatuor n°1 en Ré Maj TWV 43 : D3 : Tendrement - pour flûte traversière violon basse de viole et basse continue,Georg Philipp Telemann : Quatuors parisiens / Vol 2 et 3,,,Musique de chambre,John Holloway;Linde Brunmayr-Tutz;Lorenz Duftschmid;Ulrike Becker;Lars Ulrik Mortensen,Violon;Flûte traversière baroque;Viole de gambe;Violoncelle;Clavecin,http://data.doremus.org/expression/499cc42b-c50a-3b90-85ee-f267b00cc53d,0.85,http://data.doremus.org/artist/f1f96c56-82c9-3169-a157-dad497493f51
401,5,2017-05-22T00:06:35+02:00,00:02:59:00,Maurice Ravel,Sonatine - Mouvement de menuet - pour piano,Martha Argerich interprète Maurice Ravel,1967-01-01,,Musique symphonique,Martha Argerich,Piano,http://data.doremus.org/expression/a340abf6-03c6-3e01-9292-b179ea13c0be,1.00,http://data.doremus.org/artist/1b1205f9-b99a-3bb8-ba77-256689af2e00
401,6,2017-05-22T00:09:34+02:00,00:08:26:00,Wolfgang Amadeus Mozart,Concerto nº15 en Si bemol Maj k 450 : Allegro - pour piano et orchestre,Leonard Bernstein interprète et dirige Mozart,1967-01-01,,Musique symphonique,Leonard Bernstein;Orchestre Philharmonique De Vienne;Leonard Bernstein,Piano;Orchestre;Chef d'orchestre,http://data.doremus.org/expression/2da8107d-861e-3757-b237-d98e2e5add34,0.88,http://data.doremus.org/artist/4802a043-23bb-3b8d-a443-4a3bd22ccc63
401,8,2017-05-22T00:18:11+02:00,00:04:18:00,Leonard Bernstein,Candide : Ouverture,Bernstein Gershwin Copland : Oeuvres symphoniques,1976-01-01,,Musique symphonique,Orchestre Philharmonique De Los Angeles;Zubin Mehta,Orchestre;Chef d'orchestre,http://data.doremus.org/expression/0a6b0eb8-5357-3357-a483-fa1eb69e9aa7,1.00,http://data.doremus.org/artist/6a99c949-7cf5-3290-829e-ff2d07b1cf65
401,9,2017-05-22T00:22:29+02:00,00:03:40:00,Henri Sauguet,Les jeux de l'amour et du hasard : Nocturne - pour 2 pianos,Henri Sauguet : Inédits,,,Musique chorale et vocale,Jeanne Marie Darre;Jacques Fevrier,Piano;Piano,http://data.doremus.org/expression/960bc593-f28b-3a3f-8004-dea0a0922532,1.00,http://data.doremus.org/artist/206a6cfe-2d82-341d-9dbf-01fb63dda672
401,10,2017-05-22T00:26:09+02:00,00:02:45:00,Claude Debussy,3 poèmes de Stéphane Mallarmé L 127 : Soupir L 127 n°1,Invitation au voyage / Stéphanie d'Oustrac interprète des mélodies françaises,2014-01-01,,Musique chorale et vocale,Stephanie D'Oustrac;Pascal Jourdan,Mezzo-soprano;Piano,http://data.doremus.org/expression/910c1c78-3d27-3c36-97e6-3b814bf2758b,0.90,http://data.doremus.org/artist/bcf39e82-e208-3049-b550-1feaae6071a6
401,11,2017-05-22T00:28:54+02:00,00:03:17:00,Boris Asafiev,Carmagnole (Act III),The Fountain of Bakhchisarai / Flames of Paris,,,Musique symphonique,Leon Zaks;Orchestre Du Theatre Bolchoi;Algis Juraitis,Violon;Orchestre;Chef d'orchestre,,,http://data.doremus.org/artist/43f371a0-f6f8-32a0-90d3-c56f3b0ceda7
401,12,2017-05-22T00:32:11+02:00,00:05:10:00,Gabriel Faure,Fantaisie en mi min op 79 - pour flûte traversière et piano,Gabriel Fauré : Musique de chambre,2012-01-01,,Musique de chambre,Eric Le Sage;Alexandre Tharaud;Emmanuel Pahud,Piano;Piano;Flûte traversière,http://data.doremus.org/expression/e16a58ac-c7f1-3407-b4ce-57181dc58b45,0.99,http://data.doremus.org/artist/6447cde9-fbd7-3da3-a1bf-ff1176456cd7
401,14,2017-05-22T00:37:30+02:00,00:12:51:00,Nicolas Rimski-Korsakov,Shéhérazade op 35 : L'histoire du Prince Kalandar,Herbert von Karajan dirige Rimski-Korsakov et Tchaikovsky / enr 1966-67,1967-01-01,,Musique symphonique,Michel Schwalbe;Orchestre Philharmonique De Berlin;Herbert Von Karajan,Violon;Orchestre;Chef d'orchestre,,,
